CODIGO,poblacion_estudio,nbs,umbral,moderada,indigente,marginal,nbs_porcentaje,umbral_porcentaje,moderada_porcentaje,marginal_porcentaje,indigente_porcentaje,pobre,pobre_porcentaje,no_pobre,no_pobre_porcentaje,año,DEPARTAMENTO,PROVINCIA,MUNICIPIO
030703,2207,13,79,885,1186,44,0.5890348889895787,3.5795197100135927,40.09968282736747,1.9936565473493428,53.73810602628002,2115,95.83144540099683,92,4.168554599003173,2001,COCHABAMBA,CAPINOTA,SICAYA
030801,19535,1356,9057,8563,559,0,6.941387253647299,46.36293831584336,43.83414384438188,0,2.8615305861274636,9122,46.69567443050934,10413,53.30432556949066,2001,COCHABAMBA,GERMAN JORDAN,CLIZA
030801,21598,4422,9546,6986,631,13,20.474118,44.198537,32.345588,0.060191,2.921567,7630,35.32734512454857,13968,64.67265487545143,2012,COCHABAMBA,GERMAN JORDAN,CLIZA
030802,6660,133,1334,4413,780,0,1.996996996996997,20.03003003003003,66.26126126126127,0,11.711711711711711,5193,77.97297297297298,1467,22.027027027027017,2001,COCHABAMBA,GERMAN JORDAN,TOCO
030802,6987,452,2213,3739,561,22,6.469157,31.673107,53.513668,0.31487,8.029197,4322,61.857735795047944,2665,38.142264204952056,2012,COCHABAMBA,GERMAN JORDAN,TOCO
030803,4906,279,2103,2404,120,0,5.686913982878108,42.865878516102725,49.001222992254384,0,2.445984508764778,2524,51.447207501019165,2382,48.552792498980835,2001,COCHABAMBA,GERMAN JORDAN,TOLATA
030803,5092,754,2179,2016,141,2,14.807541,42.792616,39.591516,0.039277,2.769049,2159,42.39984289080911,2933,57.60015710919089,2012,COCHABAMBA,GERMAN JORDAN,TOLATA
030901,100817,23047,46734,28268,2768,0,22.860231905333425,46.35527738377456,28.038922007201165,0,2.745568703690846,31036,30.78449071089201,69781,69.21550928910798,2001,COCHABAMBA,QUILLACOLLO,QUILLACOLLO
030901,133971,48550,47559,33289,4386,187,36.239186,35.499474,24.847915,0.139582,3.273843,37862,28.26134014077674,96109,71.73865985922326,2012,COCHABAMBA,QUILLACOLLO,QUILLACOLLO
030902,40461,6123,13411,16598,3905,424,15.133091,33.145498,41.022219,1.047923,9.651269,20927,51.721410741207585,19534,48.278589258792415,2012,COCHABAMBA,QUILLACOLLO,SIPESIPE
030902,30677,1583,9428,14587,4332,747,5.16021775271376,30.733122534798056,47.550281970205695,2.435049059556019,14.121328682726473,19666,64.10665971248818,11011,35.89334028751182,2001,COCHABAMBA,QUILLACOLLO,SIPESIPE
030903,52373,14507,19571,15742,2398,155,27.699387,37.368491,30.057472,0.295954,4.578695,18295,34.93212151299335,34078,65.06787848700665,2012,COCHABAMBA,QUILLACOLLO,TIQUIPAYA
030903,36130,5286,15961,13016,1865,2,14.630500968724053,44.17658455577082,36.02546360365347,0.005535566011624689,5.161915305840022,14883,41.19291447550512,21247,58.80708552449488,2001,COCHABAMBA,QUILLACOLLO,TIQUIPAYA
030904,31045,2903,12898,11978,2959,307,9.350942180705427,41.54614269608633,38.58270252858754,0.9888870993718796,9.531325495248833,15244,49.10291512320825,15801,50.89708487679175,2001,COCHABAMBA,QUILLACOLLO,VINTO
030904,51012,11575,17556,18883,2840,158,22.690739,34.415432,37.01678,0.309731,5.567317,21881,42.89382890300322,29131,57.10617109699678,2012,COCHABAMBA,QUILLACOLLO,VINTO
030905,40845,11000,20396,9232,217,0,26.931080915656754,49.9351205777941,22.60252172848574,0,0.5312767780634104,9449,23.133798506549148,31396,76.86620149345086,2001,COCHABAMBA,QUILLACOLLO,COLCAPIRHUA
030905,50951,23225,19032,8300,392,2,45.583011,37.353536,16.290161,0.003925,0.769367,8694,17.063453121626665,42257,82.93654687837333,2012,COCHABAMBA,QUILLACOLLO,COLCAPIRHUA
031001,168328,48562,58681,53663,7184,238,28.849627,34.861105,31.88002,0.141391,4.267858,61085,36.28926857088541,107243,63.71073142911459,2012,COCHABAMBA,CHAPARE,SACABA
031001,114320,24344,39425,43905,6569,77,21.29461161651505,34.48652904128761,38.405353393981805,0.06735479356193141,5.746151154653604,50551,44.21885934219734,63769,55.78114065780266,2001,COCHABAMBA,CHAPARE,SACABA
031002,18493,968,4013,9418,3839,255,5.234413,21.700103,50.927378,1.3789,20.759206,13512,73.06548423727898,4981,26.934515762721027,2012,COCHABAMBA,CHAPARE,COLOMI
031002,16607,112,2376,10427,3675,17,0.6744144035647618,14.307219847052446,62.78677666044439,0.10236647196965136,22.12922261696875,14119,85.01836574938278,2488,14.981634250617219,2001,COCHABAMBA,CHAPARE,COLOMI
031003,50326,954,5418,26088,17631,235,1.895640424432699,10.76580693875929,51.8380161348011,0.46695545046298137,35.03358105154393,43954,87.338552636808,6372,12.661447363191996,2001,COCHABAMBA,CHAPARE,VILLA TUNARI
031003,67922,2589,11930,38412,14051,940,3.811725,17.564265,56.553105,1.38394,20.686964,53403,78.6240098937016,14519,21.3759901062984,2012,COCHABAMBA,CHAPARE,VILLA TUNARI
031101,25639,25,129,1561,13976,9948,0.09750770310854558,0.5031397480400952,6.088380982097585,38.800265220952454,54.51070634580132,25485,99.39935254885135,154,0.6006474511486459,2001,COCHABAMBA,TAPACARI,TAPACARI
031101,24141,264,975,10245,11438,1219,1.093575,4.038772,42.438176,5.049501,47.379976,22902,94.86765254131974,1239,5.132347458680254,2012,COCHABAMBA,TAPACARI,TAPACARI
031201,14323,517,1334,6783,5477,212,3.609579,9.313691,47.357397,1.480137,38.239196,12472,87.07672973539063,1851,12.923270264609368,2012,COCHABAMBA,CARRASCO,TOTORA
031201,12662,172,751,3192,8265,282,1.3583951982309272,5.9311325225082925,25.209287632285577,2.227136313378613,65.2740483335966,11739,92.71047227926078,923,7.2895277207392155,2001,COCHABAMBA,CARRASCO,TOTORA
031202,9988,228,829,5187,3624,120,2.282739,8.29996,51.932319,1.201442,36.28354,8931,89.4173007609131,1057,10.582699239086905,2012,COCHABAMBA,CARRASCO,POJO
031202,11217,20,405,3782,6928,82,0.17830079343853078,3.6105910671302484,33.716680039226176,0.7310332530979763,61.763394847107065,10792,96.21110813943122,425,3.788891860568782,2001,COCHABAMBA,CARRASCO,POJO
031203,13338,69,793,7111,5033,332,0.51731893837157,5.9454191033138395,53.31384015594543,2.4891288049182787,37.73429299745089,12476,93.53726195831459,862,6.462738041685412,2001,COCHABAMBA,CARRASCO,POCONA
031203,10402,191,1221,7212,1700,78,1.836185,11.738127,69.332821,0.749856,16.343011,8990,86.42568736781388,1412,13.574312632186118,2012,COCHABAMBA,CARRASCO,POCONA
031204,13969,198,2220,7806,3735,10,1.417424296656883,15.892333023122628,55.880879089412275,0.07158708568974158,26.737776505118475,11551,82.69024268022049,2418,17.309757319779507,2001,COCHABAMBA,CARRASCO,CHIMORE
031204,20404,1615,5128,10271,3231,159,7.915115,25.132327,50.338169,0.779259,15.83513,13661,66.95255832189767,6743,33.04744167810234,2012,COCHABAMBA,CARRASCO,CHIMORE
031205,39439,826,6195,23138,9266,14,2.0943735895940567,15.707801921955426,58.667816121098404,0.035497857450746725,23.494510509901367,32418,82.19782448845052,7021,17.80217551154948,2001,COCHABAMBA,CARRASCO,PUERTO VILLARROEL
031205,44915,3098,10822,24275,6490,230,6.897473,24.094401,54.046532,0.512078,14.449516,30995,69.00812646109318,13920,30.991873538906823,2012,COCHABAMBA,CARRASCO,PUERTO VILLARROEL
031206,28860,1851,6967,14673,5070,299,6.413721,24.140679,50.841996,1.036036,17.567568,20042,69.44559944559944,8818,30.55440055440056,2012,COCHABAMBA,CARRASCO,ENTRE RIOS
031206,21365,167,3587,13157,4454,0,0.7816522349637258,16.789141118652,61.582026679148136,0,20.847179967236134,17611,82.42920664638427,3754,17.570793353615727,2001,COCHABAMBA,CARRASCO,ENTRE RIOS
031301,26247,1052,3015,12997,8523,660,4.008077,11.487027,49.51804,2.514573,32.472283,22180,84.50489579761496,4067,15.495104202385034,2012,COCHABAMBA,MIZQUE,MIZQUE
031301,26189,262,1576,9259,10883,4209,1.0004200236740617,6.017793730192065,35.354538164878385,16.071633128412692,41.555614952842795,24351,92.98178624613386,1838,7.018213753866135,2001,COCHABAMBA,MIZQUE,MIZQUE
031302,4538,19,102,954,2757,706,0.4186866460996034,2.247686205376818,21.022476862053768,15.557514323490523,60.75363596297929,4417,97.33362714852359,121,2.6663728514764102,2001,COCHABAMBA,MIZQUE,VILA VILA
031302,5350,88,352,2415,2377,118,1.64486,6.579439,45.140187,2.205607,44.429907,4910,91.77570093457943,440,8.224299065420562,2012,COCHABAMBA,MIZQUE,VILA VILA
031303,4913,0,24,630,3536,723,0,0.4884998982291879,12.823122328516181,14.716059434154285,71.97231833910035,4889,99.5115001017708,24,0.48849989822919326,2001,COCHABAMBA,MIZQUE,ALALAY
031303,3394,13,92,1711,1522,56,0.383029,2.710666,50.412493,1.649971,44.843842,3289,96.9063052445492,105,3.0936947554507954,2012,COCHABAMBA,MIZQUE,ALALAY
031401,28370,6383,12357,8930,693,7,22.499119,43.556574,31.476912,0.024674,2.442721,9630,33.94430736693691,18740,66.05569263306309,2012,COCHABAMBA,PUNATA,PUNATA
031401,25906,2540,11736,10874,756,0,9.80467845286806,45.30224658380298,41.97483208523122,0,2.918242878097738,11630,44.893074963328964,14276,55.106925036671036,2001,COCHABAMBA,PUNATA,PUNATA
031402,8016,786,1832,4624,761,13,9.805389,22.854291,57.684631,0.162176,9.493513,5398,67.34031936127744,2618,32.659680638722556,2012,COCHABAMBA,PUNATA,VILLA RIVERO
031402,5836,220,853,3945,818,0,3.7697052775873887,14.616175462645648,67.59766963673749,0,14.016449623029473,4763,81.61411925976697,1073,18.385880740233034,2001,COCHABAMBA,PUNATA,VILLA RIVERO
031403,12521,570,4995,6079,877,0,4.552352048558421,39.89297979394617,48.5504352687485,0,7.004232888746905,6956,55.554668157495414,5565,44.44533184250459,2001,COCHABAMBA,PUNATA,SAN BENITO
031403,13228,1866,5540,5154,649,19,14.106441,41.880859,38.962806,0.143635,4.906259,5822,44.012700332627766,7406,55.987299667372234,2012,COCHABAMBA,PUNATA,SAN BENITO
031404,1063,23,211,765,64,0,2.1636876763875823,19.84948259642521,71.96613358419567,0,6.020696142991533,829,77.9868297271872,234,22.0131702728128,2001,COCHABAMBA,PUNATA,TACACHI
031404,1281,150,279,789,63,0,11.709602,21.779859,61.592506,0,4.918033,852,66.51053864168618,429,33.48946135831382,2012,COCHABAMBA,PUNATA,TACACHI
031405,2750,133,494,1677,443,3,4.836364,17.963636,60.981818,0.109091,16.109091,2123,77.2,627,22.8,2012,COCHABAMBA,PUNATA,CUCHUMUELA
031405,1934,20,120,1316,478,0,1.0341261633919339,6.204756980351603,68.04550155118925,0,24.715615305067217,1794,92.76111685625646,140,7.238883143743536,2001,COCHABAMBA,PUNATA,CUCHUMUELA
031501,7093,101,366,3983,2444,199,1.423939,5.160017,56.153955,2.805583,34.456506,6626,93.41604398702947,467,6.583956012970535,2012,COCHABAMBA,BOLIVAR,BOLIVAR
031501,8594,14,127,764,6155,1534,0.16290435187340005,1.4777751919944146,8.889923202234117,17.84966255527112,71.61973469862694,8453,98.35932045613218,141,1.6406795438678188,2001,COCHABAMBA,BOLIVAR,BOLIVAR
031601,20551,282,1852,12429,5986,2,1.3721960001946376,9.011726923264076,60.47880881708919,0.009731886526203104,29.127536372925896,18417,89.61607707654129,2134,10.383922923458712,2001,COCHABAMBA,TIRAQUE,TIRAQUE
031601,20817,577,3425,12922,3755,138,2.771773,16.452899,62.074266,0.66292,18.038142,16815,80.77532785703991,4002,19.22467214296008,2012,COCHABAMBA,TIRAQUE,TIRAQUE
031602,13411,210,3043,7563,2595,0,1.5658787562448737,22.69032883453881,56.39400492133323,0,19.34978748788308,10158,75.74379240921631,3253,24.25620759078369,2001,COCHABAMBA,TIRAQUE,SHINAHOTA
031602,19988,1154,5475,10245,3000,114,5.773464,27.391435,51.255753,0.570342,15.009005,13359,66.83510106063639,6629,33.16489893936362,2012,COCHABAMBA,TIRAQUE,SHINAHOTA
040101,194920,47192,55142,72600,19677,309,24.210958341883853,28.289554689103223,37.24604966139955,0.15852657500513032,10.094910732608248,92586,47.49948696901293,102334,52.50051303098707,2001,ORURO,CERCADO,ORURO
040101,257696,100676,92833,56536,7495,156,39.067739,36.02423,21.939029,0.060536,2.908466,64187,24.90803116850863,193509,75.09196883149137,2012,ORURO,CERCADO,ORURO
040102,20256,32,1085,9159,9448,532,0.1579778830963665,5.356437598736177,45.21623222748815,2.6263823064770935,46.64296998420221,19139,94.48558451816746,1117,5.514415481832543,2001,ORURO,CERCADO,CARACOLLO
040102,22712,1300,4498,11628,5163,123,5.723846,19.804509,51.197605,0.541564,22.732476,16914,74.47164494540331,5798,25.52835505459669,2012,ORURO,CERCADO,CARACOLLO
040103,8605,32,146,4142,4016,269,0.371877,1.696688,48.134805,3.126089,46.67054,8427,97.931435212086,178,2.0685647879140037,2012,ORURO,CERCADO,EL CHORO
040103,5678,3,45,1066,4438,126,0.05283550545966889,0.7925325818950335,18.774216273335682,2.219091229306094,78.16132441000352,5630,99.1546319126453,48,0.8453680873547,2001,ORURO,CERCADO,EL CHORO
040104,13819,8,478,7222,5476,635,0.05789130906722628,3.4590057167667707,52.261379260438524,4.595122657211086,39.62660105651639,13333,96.483102974166,486,3.516897025833998,2001,ORURO,CERCADO,PARI - PARIA - SORACACHI
040104,12702,171,1804,7390,3270,67,1.346245,14.202488,58.179814,0.527476,25.743977,10727,84.45126751692646,1975,15.548732483073533,2012,ORURO,CERCADO,PARI - PARIA - SORACACHI
040201,23809,280,2021,7347,12068,2093,1.1760258725691966,8.488386744508379,30.858078877735313,8.790793397454744,50.68671510773237,21508,90.33558738292243,2301,9.664412617077573,2001,ORURO,ABAROA,CHALLAPATA
040201,27046,1706,5561,12628,6709,442,6.307772,20.561266,46.690823,1.634253,24.805886,19779,73.13096206463062,7267,26.869037935369374,2012,ORURO,ABAROA,CHALLAPATA
040202,3283,8,246,2165,862,2,0.24367956137678953,7.493146512336278,65.94578129759367,0.06091989034419738,26.256472738349075,3029,92.26317392628694,254,7.736826073713061,2001,ORURO,ABAROA,QUILLACAS
040202,3906,321,712,2184,675,14,8.218126,18.228367,55.913978,0.358423,17.281106,2873,73.55350742447517,1033,26.446492575524832,2012,ORURO,ABAROA,QUILLACAS
040301,8849,156,620,4993,2938,142,1.762911,7.006441,56.424455,1.604701,33.201492,8073,91.23064753079444,776,8.769352469205561,2012,ORURO,CARANGAS,CORQUE
040301,8317,59,187,1734,5827,510,0.7093904051941806,2.2484068774798605,20.84886377299507,6.132018756763256,70.06132018756763,8071,97.04220271732595,246,2.9577972826740506,2001,ORURO,CARANGAS,CORQUE
040302,1610,0,23,918,669,0,0,1.4285714285714286,57.018633540372676,0,41.5527950310559,1587,98.57142857142858,23,1.4285714285714164,2001,ORURO,CARANGAS,CHOQUE COTA
040302,1806,23,155,1328,297,3,1.273533,8.582503,73.532669,0.166113,16.445183,1628,90.14396456256921,178,9.856035437430787,2012,ORURO,CARANGAS,CHOQUE COTA
040401,4827,64,238,2157,2360,8,1.3258752848560182,4.930598715558318,44.686140459912984,0.16573441060700228,48.89165112906567,4525,93.74352599958567,302,6.256474000414329,2001,ORURO,SAJAMA,CURAHUARA DE CARANGAS
040401,3846,323,720,1680,1103,20,8.398336,18.720749,43.681747,0.520021,28.679147,2803,72.88091523660947,1043,27.119084763390532,2012,ORURO,SAJAMA,CURAHUARA DE CARANGAS
040402,4111,6,153,2190,1756,6,0.1459498905375821,3.7217222087083432,53.27171004621747,0.1459498905375821,42.71466796399903,3952,96.13232790075408,159,3.8676720992459224,2001,ORURO,SAJAMA,TURCO
040402,5008,278,701,2880,1141,8,5.551118,13.997604,57.507987,0.159744,22.783546,4029,80.45127795527156,979,19.548722044728432,2012,ORURO,SAJAMA,TURCO
040501,633,232,260,138,3,0,36.650869,41.07425,21.800948000000002,0,0.473934,141,22.27488151658767,492,77.72511848341233,2012,ORURO,LITORAL,HUACHACALLA
040501,1348,90,287,927,44,0,6.6765578635014835,21.290801186943618,68.76854599406528,0,3.2640949554896146,971,72.03264094955489,377,27.96735905044511,2001,ORURO,LITORAL,HUACHACALLA
040502,862,11,59,364,396,32,1.2761020881670533,6.844547563805105,42.22737819025522,3.7122969837587005,45.93967517401392,792,91.87935034802784,70,8.120649651972158,2001,ORURO,LITORAL,ESCARA
040502,4188,62,336,2194,1526,70,1.48042,8.022923,52.387775,1.671442,36.43744,3790,90.4966571155683,398,9.50334288443171,2012,ORURO,LITORAL,ESCARA
040503,859,0,0,217,598,44,0,0,25.261932479627475,5.122235157159487,69.61583236321303,859,100,0,0,2001,ORURO,LITORAL,CRUZ DE MACHACAMARCA
040503,1951,15,193,1117,567,59,0.768836,9.892363,57.252691,3.02409,29.062019,1743,89.3388006150692,208,10.661199384930804,2012,ORURO,LITORAL,CRUZ DE MACHACAMARCA
040504,221,0,0,31,187,3,0,0,14.027149321266968,1.3574660633484164,84.61538461538461,221,100,0,0,2001,ORURO,LITORAL,YUNGUYO DE LITORAL
040504,512,1,38,416,57,0,0.195312,7.421875,81.25,0,11.132812,473,92.3828125,39,7.6171875,2012,ORURO,LITORAL,YUNGUYO DE LITORAL
040505,945,0,11,575,359,0,0,1.164021164021164,60.84656084656085,0,37.98941798941799,934,98.83597883597884,11,1.1640211640211646,2001,ORURO,LITORAL,ESMERALDA
040505,2665,43,536,1779,295,12,1.613508,20.11257,66.754221,0.450281,11.069418,2086,78.27392120075046,579,21.72607879924953,2012,ORURO,LITORAL,ESMERALDA
040601,7128,1284,2076,2837,853,78,18.013468,29.124579,39.800786,1.094276,11.966891,3768,52.86195286195286,3360,47.13804713804714,2012,ORURO,POOPO,POOPO
040601,6119,100,812,3354,1853,0,1.6342539630658606,13.270142180094787,54.81287792122897,0,30.282725935610394,5207,85.09560385683935,912,14.904396143160653,2001,ORURO,POOPO,POOPO
040602,5853,601,1757,2827,630,38,10.268239,30.018794,48.300017,0.64924,10.763711,3495,59.71296770886725,2358,40.28703229113275,2012,ORURO,POOPO,PAZÑA
040602,5432,77,1140,2753,1462,0,1.4175257731958764,20.986745213549337,50.68114874815905,0,26.91458026509573,4215,77.59572901325478,1217,22.404270986745217,2001,ORURO,POOPO,PAZÑA
040603,3297,275,866,825,1326,5,8.340915984228086,26.266302699423715,25.02274795268426,0.1516530178950561,40.21838034576888,2156,65.39278131634819,1141,34.60721868365181,2001,ORURO,POOPO,ANTEQUERA
040603,3173,974,608,1177,397,17,30.696502,19.161677,37.094233,0.535771,12.511818,1591,50.14182161991806,1582,49.85817838008194,2012,ORURO,POOPO,ANTEQUERA
040701,19108,348,6348,9771,2428,213,1.8212267113250993,33.22168725141302,51.135649989533185,1.1147163491731213,12.70671969855558,12412,64.95708603726187,6696,35.042913962738126,2001,ORURO,PANTALEON DALENCE,HUANUNI
040701,24046,10520,7745,4438,1294,49,43.74948,32.209099,18.456292,0.203776,5.381352,5781,24.041420610496544,18265,75.95857938950346,2012,ORURO,PANTALEON DALENCE,HUANUNI
040702,4691,861,1710,1816,285,19,18.354295,36.452782,38.712428,0.405031,6.075464,2120,45.19292261777873,2571,54.80707738222127,2012,ORURO,PANTALEON DALENCE,MACHACAMARCA
040702,4152,166,1401,2252,333,0,3.998073217726397,33.74277456647399,54.23892100192679,0,8.020231213872831,2585,62.25915221579962,1567,37.74084778420038,2001,ORURO,PANTALEON DALENCE,MACHACAMARCA
040801,11551,318,1795,6945,2450,43,2.753008,15.53978,60.124665,0.372262,21.210285,9438,81.7072114968401,2113,18.292788503159898,2012,ORURO,LADISLAO CABRERA,SALINAS DE GARCI MENDOZA
040801,8631,29,253,3141,5136,72,0.3359981462171243,2.9312941721700847,36.39207507820647,0.8342022940563086,59.50643030935002,8349,96.7327076816128,282,3.267292318387206,2001,ORURO,LADISLAO CABRERA,SALINAS DE GARCI MENDOZA
040802,2960,2,84,1075,1799,0,0.06756756756756757,2.837837837837838,36.317567567567565,0,60.77702702702703,2874,97.0945945945946,86,2.9054054054054035,2001,ORURO,LADISLAO CABRERA,PAMPA AULLAGAS
040802,2904,74,356,1694,745,35,2.548209,12.258953,58.333333,1.205234,25.65427,2474,85.19283746556474,430,14.807162534435262,2012,ORURO,LADISLAO CABRERA,PAMPA AULLAGAS
040901,4283,15,189,2191,1886,2,0.3502218071445249,4.412794770021013,51.15573196357693,0.046696240952603316,44.03455521830493,4079,95.23698342283447,204,4.76301657716553,2001,ORURO,SABAYA,SABAYA
040901,7685,230,814,4752,1848,41,2.992843,10.592062,61.834743,0.533507,24.046845,6641,86.41509433962264,1044,13.584905660377359,2012,ORURO,SABAYA,SABAYA
040902,864,8,126,712,18,0,0.925926,14.583333,82.407407,0,2.083333,730,84.49074074074073,134,15.50925925925926,2012,ORURO,SABAYA,COIPASA
040902,612,0,7,493,112,0,0,1.1437908496732025,80.55555555555556,0,18.30065359477124,605,98.8562091503268,7,1.143790849673195,2001,ORURO,SABAYA,COIPASA
040903,1883,59,290,1256,267,11,3.133298,15.400956,66.702071,0.584174,14.179501,1534,81.46574614976102,349,18.53425385023898,2012,ORURO,SABAYA,CHIPAYA
040903,1813,1,12,940,784,76,0.05515719801434087,0.6618863761720905,51.84776613348042,4.191947049089906,43.24324324324324,1800,99.28295642581358,13,0.7170435741864196,2001,ORURO,SABAYA,CHIPAYA
041001,7586,124,653,1443,5096,270,1.6345900342736621,8.607962035328235,19.021882414974954,3.5591879778539415,67.17637753756921,6809,89.7574479303981,777,10.2425520696019,2001,ORURO,SAUCARI,TOLEDO
041001,9818,285,482,5010,3807,234,2.902832,4.90935,51.028723,2.383377,38.775718,9051,92.18781829293135,767,7.81218170706865,2012,ORURO,SAUCARI,TOLEDO
041101,5363,11,434,2862,1994,62,0.20510908073839268,8.092485549132949,53.365653552116356,1.1560693641618496,37.18068245385046,4918,91.70240537012866,445,8.297594629871341,2001,ORURO,TOMAS BARRON,EUCALIPTUS
041101,5125,357,1348,2706,700,14,6.965854,26.302439,52.8,0.273171,13.658537,3420,66.73170731707316,1705,33.268292682926834,2012,ORURO,TOMAS BARRON,EUCALIPTUS
041201,4562,8,168,1274,3094,18,0.17536168347216133,3.682595352915388,27.926348092941694,0.394563787812363,67.8211310828584,4386,96.14204296361245,176,3.857957036387546,2001,ORURO,SUR CARANGAS,SANTIAGO DE ANDAMARCA
041201,5049,100,485,3055,1336,73,1.98059,9.605863,60.507031,1.445831,26.460685,4464,88.41354723707664,585,11.58645276292335,2012,ORURO,SUR CARANGAS,SANTIAGO DE ANDAMARCA
041202,1945,13,183,1381,353,15,0.66838,9.40874,71.002571,0.771208,18.1491,1749,89.9228791773779,196,10.077120822622108,2012,ORURO,SUR CARANGAS,BELEN DE ANDAMARCA
041202,1546,1,39,782,699,25,0.0646830530401035,2.522639068564036,50.58214747736093,1.6170763260025873,45.21345407503234,1506,97.41267787839585,40,2.5873221216041458,2001,ORURO,SUR CARANGAS,BELEN DE ANDAMARCA
041301,5372,45,335,3205,1701,86,0.837677,6.236039,59.661206,1.600894,31.664185,4992,92.92628443782576,380,7.073715562174236,2012,ORURO,SAN PEDRO DE TOTORA,SAN PEDRO DE TOTORA
041301,4900,0,28,1386,3443,43,0,0.5714285714285714,28.285714285714285,0.8775510204081632,70.26530612244898,4872,99.42857142857143,28,0.5714285714285694,2001,ORURO,SAN PEDRO DE TOTORA,SAN PEDRO DE TOTORA
041401,10109,88,1201,2731,5028,1061,0.8705114254624592,11.880502522504699,27.01553071520427,10.49559798199624,49.73785735483233,8820,87.24898605203283,1289,12.751013947967166,2001,ORURO,SEBASTIAN PAGADOR,HUARI
041401,13548,1095,2519,6126,3634,174,8.082374,18.59315,45.217006,1.284322,26.823147,9934,73.32447593740773,3614,26.675524062592267,2012,ORURO,SEBASTIAN PAGADOR,HUARI
041501,389,0,19,274,96,0,0,4.884318766066838,70.4370179948586,0,24.67866323907455,370,95.11568123393316,19,4.884318766066841,2001,ORURO,MEJILLONES,LA RIVERA
041501,506,17,66,322,97,4,3.359684,13.043478,63.636364,0.790514,19.16996,423,83.59683794466403,83,16.40316205533597,2012,ORURO,MEJILLONES,LA RIVERA
041502,656,8,64,354,226,4,1.219512,9.756098,53.963415,0.609756,34.45122,584,89.02439024390245,72,10.975609756097562,2012,ORURO,MEJILLONES,TODOS SANTOS
041502,376,0,3,211,162,0,0,0.7978723404255319,56.11702127659575,0,43.08510638297872,373,99.20212765957447,3,0.7978723404255277,2001,ORURO,MEJILLONES,TODOS SANTOS
041503,838,3,17,611,200,7,0.357995,2.02864,72.911695,0.835322,23.866348,818,97.61336515513126,20,2.386634844868735,2012,ORURO,MEJILLONES,CARANGAS
041503,342,0,1,62,279,0,0,0.29239766081871343,18.128654970760234,0,81.57894736842105,341,99.70760233918129,1,0.29239766081870755,2001,ORURO,MEJILLONES,CARANGAS
041601,5729,28,174,2027,3334,166,0.48874149066154654,3.0371792633967534,35.381392913248384,2.897538837493454,58.19514749519986,5527,96.4740792459417,202,3.525920754058305,2001,ORURO,NOR CARANGAS,HUAYLLAMARCA
041601,5346,85,398,3008,1780,75,1.589974,7.444819,56.266367,1.402918,33.295922,4863,90.96520763187429,483,9.034792368125702,2012,ORURO,NOR CARANGAS,HUAYLLAMARCA
050101,141158,24898,36711,61137,18064,348,17.638391022825488,26.00702758610918,43.311041527933234,0.24653225463664832,12.797007608495445,79549,56.35458139106533,61609,43.64541860893467,2001,POTOSÍ,TOMAS FRIAS,POTOSI
050101,186467,75035,64344,40821,6136,131,40.240364,34.50691,21.891809,0.070254,3.290663,47088,25.252725683364886,139379,74.74727431663511,2012,POTOSÍ,TOMAS FRIAS,POTOSI
050102,26756,225,990,12012,12453,1076,0.840933,3.700105,44.894603,4.021528,46.542832,25541,95.45896247570639,1215,4.541037524293617,2012,POTOSÍ,TOMAS FRIAS,TINGUIPAYA
050102,21481,12,145,1112,12978,7234,0.05586332107443788,0.6750151296494576,5.17666775289791,33.676272054373634,60.41618174200456,21324,99.26912154927611,157,0.7308784507238926,2001,POTOSÍ,TOMAS FRIAS,TINGUIPAYA
050103,8727,772,2275,4948,708,24,8.84611,26.068523,56.697605,0.275009,8.112754,5680,65.08536725105992,3047,34.91463274894007,2012,POTOSÍ,TOMAS FRIAS,YOCALLA
050103,7968,146,1149,5019,1636,18,1.8323293172690762,14.420180722891565,62.9894578313253,0.2259036144578313,20.532128514056225,6673,83.74748995983936,1295,16.252510040160644,2001,POTOSÍ,TOMAS FRIAS,YOCALLA
050104,2004,0,9,924,880,191,0,0.4491017964071856,46.10778443113773,9.530938123752495,43.91217564870259,1995,99.55089820359282,9,0.4491017964071773,2001,POTOSÍ,TOMAS FRIAS,URMIRI
050104,2712,11,125,1680,866,30,0.405605,4.609145,61.946903,1.106195,31.932153,2576,94.98525073746313,136,5.014749262536873,2012,POTOSÍ,TOMAS FRIAS,URMIRI
050201,18210,952,2751,5066,8824,617,5.227896760021967,15.107084019769356,27.81987918725975,3.388248215266337,48.45689181768259,14507,79.66501922020868,3703,20.334980779791323,2001,POTOSÍ,RAFAEL BUSTILLO,UNCIA
050201,21350,3367,5112,9599,3165,107,15.770492,23.943794,44.960187,0.501171,14.824356,12871,60.285714285714285,8479,39.714285714285715,2012,POTOSÍ,RAFAEL BUSTILLO,UNCIA
050202,14047,34,403,4151,8631,828,0.24204456467573146,2.868939987185876,29.55079376379298,5.894497045632519,61.443724638712894,13610,96.8890154481384,437,3.1109845518616055,2001,POTOSÍ,RAFAEL BUSTILLO,CHAYANTA
050202,15793,965,2813,9086,2822,107,6.110302,17.811689,57.531818,0.677515,17.868676,12015,76.07800924460204,3778,23.921990755397964,2012,POTOSÍ,RAFAEL BUSTILLO,CHAYANTA
